video_url,comentario,autor
https://www.youtube.com/watch?v=luTkEGY5ixM,RESILIENT IVE ONLY BEEN ALIVE FOR 2 DECADES LEAVE ME ALONE IM NEWLY CONSCIOUS,@gracemulholland5328
https://www.youtube.com/watch?v=luTkEGY5ixM,"Did they forget that the youngest generations are always the least resilient, because that's how growing up works? As a general rule younger people with less experience dealing with problems are going to struggle more than someone older who has been through those kinds of problems before learned how to deal with them",@elizabethb.5917
https://www.youtube.com/watch?v=luTkEGY5ixM,"The least resilient, or the least willing to put up with a system of cruelty?",@crispy7499
https://www.youtube.com/watch?v=luTkEGY5ixM,“Gen Z is the least resilient generation” says a man upset that Gen Z refuses to be a doormat  probably had one 16 year old tell him to (politely) fuck off when he tried to call them into work while they were at school,@tacticallemon7518
https://www.youtube.com/watch?v=luTkEGY5ixM,Millennials weren't brain rotted and glued to their phones all day.  Millennials also didn't doom spend all their money on door dash and labubus,@NoNoseFlappy69
https://www.youtube.com/watch?v=luTkEGY5ixM,They say this about anyone advocating for themselves or standing for worker rights n labor laws,@Tlun2.0
https://www.youtube.com/watch?v=luTkEGY5ixM,"Our generation, Gen Z, will be lucky if there’s anything left for us here. I’m planning to GTFO by 2030.",@zachisaacson2184
https://www.youtube.com/watch?v=luTkEGY5ixM,Almost like gen z are young or something 🤯,@drenuke235
https://www.youtube.com/watch?v=luTkEGY5ixM,"They were right over a decade ago, and we're right about this, haha. It just shows how embarrassing gen z really really is",@idiot_city6724
https://www.youtube.com/watch?v=luTkEGY5ixM,"its not a generational thing from my experience. put gen Z in the same scenario or toxic environments as prior generations, they'll do the same. you all are naive.",@worldofz00
https://www.youtube.com/watch?v=luTkEGY5ixM,"I’ve noticed that this is something that happens predominantly with republican millennials, they have no thoughts of their own and they just regurgitate everything they get told without questioning it so they take the stuff the boomers say and just puke it back up",@sugarblunt
https://www.youtube.com/watch?v=luTkEGY5ixM,You think it’s bad now?  Wait until the boomers die and the millenials inherit all their wealth.  The Millenial arc will then be complete.,@Johnrl21
https://www.youtube.com/watch?v=luTkEGY5ixM,​ @Johnrl21 the majority of millenials aren't going to inherit anything. We're in the middle of a massive wealth transfer of billionaires taking the money from the Boomers/Gen X.,@larrythehedgehog
https://www.youtube.com/watch?v=luTkEGY5ixM,Millennials have way more in common with boomers than gen x tbh so it tracks. Seems like generations alternate between being fucking embarrassing or not,@trentn1127
https://www.youtube.com/watch?v=luTkEGY5ixM,"​ @trentn1127 nah, only rich millennials are like boomers. Most of us have more in common with gen z. I'm an elder millennial and me and my peers are way more in line with gen z colleagues, probably coz of Internet culture homogenenising our interests and culture and our attachment to 'childish' things as a way of coping with life.",@leonie7754
https://www.youtube.com/watch?v=luTkEGY5ixM,"diabolical , looks like world has to take break from ""AI breakthroughs"" and started reversing back  to 80s",@d1232-k2u
https://www.youtube.com/watch?v=luTkEGY5ixM,I dont think you know what meta means,@maxhall7832
https://www.youtube.com/watch?v=luTkEGY5ixM,Or how hard is it to make a resume on ur own? You literally just put ur work experience and ur skills and like ur info. It’s not hard???,@existing196
https://www.youtube.com/watch?v=luTkEGY5ixM,"@existing196   That does not make a difference, I can assure you on that <3 And why should we feel obligated to hand-make a resume that'll never be seen by human eyes? No, it's not hard to make one. But that's not the point of this conversation (proving if it's hard to make a resume). Focusing on ""ai written resumes"" is detracting from the argument. We WANT to work, we're NOT LAZY, and yet everyone treats us AS IF WE ARE. Why does it even matter to you that the resume is/isn't written by ai? Its a f**king resume, not a Steven King novel or a YT script.",@ClippyLover420
https://www.youtube.com/watch?v=luTkEGY5ixM,"it's always this ""time is a currency"" mindset with them, but when it comes to interviews they be treating you like you got all the time in the world and your time ain't worth nothing since you live to serve them. We're just straight up npcs without any thoughts or needs to them",@Mae-i3v
https://www.youtube.com/watch?v=luTkEGY5ixM,Nice. They hired someone and effectively gave them no hours.,@ChadsOfChristmasPasts
https://www.youtube.com/watch?v=luTkEGY5ixM,"@ChadsOfChristmasPasts exactly what happened to me, never got called in after working ONE day and since then, still nothing.",@aaxylzane1242
https://www.youtube.com/watch?v=luTkEGY5ixM,"There is a lawsuit here, but the only juice you get from the squeeze is vengeance. If you can find an attorney who will take it on contingency, it’s worth knocking the company for a few grand. Just don’t take the force hire option.",@djhartford4549
https://www.youtube.com/watch?v=luTkEGY5ixM,i believe it! had something similar happen to me!,@NonBinary_Star
https://www.youtube.com/watch?v=luTkEGY5ixM,"Yeah, I had to call to start at PetSmart. To be fair, they're severely understaffed. And with the restructuring from corporate, everyone is doing the work at least 2 positions, if not 3. I got hired at the end of August, & it's mid-late September, and some of my training feels like borderline hazing. I love my job, but the job market and corporate culture is messed up.",@Dorkella_
https://www.youtube.com/watch?v=luTkEGY5ixM,"I got “hired” at taco bell but was never given an I-9, and when i called back they would tell me to call later.",@yourlOcalcatperson7
https://www.youtube.com/watch?v=luTkEGY5ixM,"i was dragged along for a dunkin donuts position for six months. was hired by the regional manager herself. signed paperwork. was supposed to be scheduled for training when the previous manager quit. the new manager continually hired new people and refused to train ANY of them. dozens of other people went through this.   when she was finally let go for being such a shit manager, i went in to speak to the new one to get trained.  by that point it had taken too long and i was no longer in the system. was told to apply for the 3am starter position.   I walked out and never looked back.",@audrei679
https://www.youtube.com/watch?v=luTkEGY5ixM,Tell her to check her credit and lock it down. Completing her I-9 has a lot of personal info.  Her identity has just been stolen by a corporation. Tell her to get a lawyer and press charges the SECOND that something happens with her identity,@dusk4974
https://www.youtube.com/watch?v=luTkEGY5ixM,That could be an identity theft scam,@MaxOakland
https://www.youtube.com/watch?v=luTkEGY5ixM,"That happened to me, too. Like I just gave you ny Social Security # and bank info and yall dont call me back???",@scorpiosith
https://www.youtube.com/watch?v=luTkEGY5ixM,This happened to me with FedEx I went to the interview I got the job and wss just waiting ok my start date and never got it and went up to the building and they never let me in since I didn't have access to come in and they never called me back I've called them muitple times and never got a call back smh,@deondrex18k
https://www.youtube.com/watch?v=luTkEGY5ixM,"this happened to me too! got hired, then ghosted by the company",@robzombie69
https://www.youtube.com/watch?v=luTkEGY5ixM,THAT HAPPENED TO ME AND THEN I SHOWED UP AND THEY FUCKING FIRED ME,@Imcrowzy
https://www.youtube.com/watch?v=luTkEGY5ixM,that's exactly what happened to me. Filled out all the paperwork gave them my SSN and everything and then I showed up and they said they had no idea who I was despite going to the building for the interview.,@JG-jc6fx
https://www.youtube.com/watch?v=luTkEGY5ixM,"​ @JG-jc6fx  damn, so what is going on? Are these companies just stealing people's SSN's??",@april1st183
https://www.youtube.com/watch?v=luTkEGY5ixM,"my ex friend had a job at a sonic, completed training and everything and then they (sonic) never called them back. i told them to keep calling and be annoying about it and, to my knowledge, it didnt work.",@WUMDINGUS
https://www.youtube.com/watch?v=luTkEGY5ixM,"I mean, if I was hired and I never heard back from them, I would reach out to see what the hell is going on…..",@firstnamelastname956
https://www.youtube.com/watch?v=luTkEGY5ixM,YEAH THIS HAS HAPPENED TO ME MORE THAN ONCE,@Technilogica2019
https://www.youtube.com/watch?v=luTkEGY5ixM,Happend to me too but look at how many people got this treatment!?!! Look at these comments. Thats craaaaazy .... How ?? They demand the best out of us but when you note them on their behavior like this ghosting they be like 🤷🏻‍♂️,@martijnvankatwijk6846
https://www.youtube.com/watch?v=luTkEGY5ixM,Has happened to me 3 times this year!!!!!!,@CoraxSystm
https://www.youtube.com/watch?v=luTkEGY5ixM,that happened to me at literally fucking mcdonald’s. this economy is ridiculous,@trixiethndrcnt
https://www.youtube.com/watch?v=luTkEGY5ixM,"I remember when filling out the W-4 and I-9 were done on your first day, and you actually got paid to spend the time to fill out all that paperwork. Sometime after 2020, every company decided that the onboarding process was something new hires need to do BEFORE they can start working.",@DIY_BYM
